"id","dams","off_network_dams","miles","barriers"
"28117",66,6,1.5870000123977661,1
"28119",2,2,0.0,0
"28121",125,30,5.090000152587891,0
"28123",84,11,5.117000102996826,0
"28125",1,1,0.0,0
"28127",129,16,0.5879999995231628,0
"28129",141,5,1.031999945640564,0
"28131",128,5,0.9639999866485596,0
"28133",30,22,29.18000030517578,0
"28135",100,15,3.9179999828338623,0
"28137",105,29,0.44200000166893005,0
"28139",101,12,1.284000039100647,47
"28141",40,0,4.809999942779541,120
"28143",13,11,10.934000015258789,0
"28145",73,23,1.5920000076293945,90
"28147",53,9,6.804999828338623,0
"28149",78,27,1.593999981880188,0
"28151",35,26,388.07501220703125,0
"28153",65,4,1.8569999933242798,156
"28155",58,7,1.031000018119812,0
"28157",46,20,0.5600000023841858,4
"28159",56,6,3.3299999237060547,0
"28161",96,19,15.29699993133545,4
"28163",113,57,3.743000030517578,0
"29001",100,14,0.9620000123977661,0
"29003",35,4,1.1799999475479126,0
"29005",51,2,0.4950000047683716,0
"29007",129,14,0.8949999809265137,0
"29009",117,0,0.5170000195503235,378
"29011",44,4,1.3270000219345093,78
"29013",70,4,1.0080000162124634,4
"29015",163,6,28.386999130249023,34
"29017",114,9,0.33000001311302185,28
"29019",233,31,0.8899999856948853,41
"29021",42,4,1.1069999933242798,0
"29023",71,9,0.8939999938011169,284
"29025",67,6,0.8629999756813049,0
"29027",260,23,0.6869999766349792,84
"29029",112,4,13.649999618530273,22
"29031",125,7,0.39800000190734863,6
"29033",216,23,0.652999997138977,0
"29035",53,0,1.0299999713897705,380
"29037",172,7,1.562000036239624,0
"29039",70,4,12.972000122070312,5
"29041",73,10,0.6399999856948853,15
"29043",108,1,0.8889999985694885,153
"29045",86,31,0.9559999704360962,0
"29047",109,12,8.831000328063965,1
"29049",37,0,3.0369999408721924,17
"29051",109,3,0.4359999895095825,1
"29053",141,7,0.3310000002384186,12
"29055",154,16,0.9359999895095825,466
"29057",85,0,0.4390000104904175,13
"29059",119,0,0.19699999690055847,24
"29061",69,2,1.218999981880188,11
"29063",76,0,5.080999851226807,7
"29065",176,2,0.5659999847412109,390
"29067",71,1,1.3350000381469727,134
"29069",7,1,0.20100000500679016,0
"29071",252,24,0.4909999966621399,219
"29073",146,15,0.7979999780654907,65
"29075",24,1,2.378999948501587,1
"29077",224,2,3.5420000553131104,2
"29079",92,7,0.6830000281333923,0
"29081",377,17,0.9589999914169312,22
"29083",88,10,6.816999912261963,0
"29085",37,1,41.23699951171875,2
"29087",46,4,0.9179999828338623,0
"29089",146,4,0.8180000185966492,0
"29091",180,8,0.6290000081062317,296
"29093",95,20,2.7179999351501465,375
"29095",214,13,1.5980000495910645,5
"29097",27,1,2.7639999389648438,374
"29099",268,31,0.8270000219345093,168
"29101",115,10,1.6100000143051147,0
"29103",127,16,0.5770000219345093,0
"29105",257,3,0.24500000476837158,163
"29107",271,27,0.8579999804496765,0
"29109",226,2,0.40400001406669617,431
"29111",184,42,0.7770000100135803,0
"29113",203,8,0.6069999933242798,0
"29115",101,11,0.7310000061988831,31
"29117",109,14,0.8320000171661377,0
"29119",16,0,2.4159998893737793,18
"29121",97,16,3.76200008392334,0
"29123",87,8,2.4649999141693115,239
"29125",70,2,0.4659999907016754,76
"29127",72,19,0.4519999921321869,0
"29129",82,8,0.7580000162124634,0
"29131",126,2,35.71200180053711,41
"29133",4,1,4.318999767303467,0
"29135",68,3,0.5090000033378601,7
"29137",80,4,3.3970000743865967,0
"29139",156,22,0.6869999766349792,0
"29141",101,1,0.33500000834465027,7
"29143",1,1,0.0,0
"29145",31,3,4.434000015258789,436
"29147",135,14,1.2760000228881836,2
"29149",115,2,0.5960000157356262,553
"29151",70,1,0.41600000858306885,10
"29153",49,1,15.156999588012695,190
"29155",3,3,0.0,0
"29157",70,5,0.8859999775886536,14
"29159",135,5,0.593999981880188,45
"29161",131,3,0.5920000076293945,428
"29163",224,12,9.803000450134277,7
"29165",112,2,0.6830000281333923,0
"29167",125,2,0.4569999873638153,13
"29169",52,3,1.1169999837875366,223
"29171",142,9,0.9879999756813049,5
"29173",86,9,57.5890007019043,0
"29175",97,10,5.007999897003174,0
"29177",111,4,0.9300000071525574,0
"29179",68,3,2.3420000076293945,386
"29181",76,3,4.13100004196167,303
"29183",174,37,34.14699935913086,0
"29185",94,1,1.0770000219345093,7
"29186",129,5,1.3860000371932983,50
"29187",147,9,1.0980000495910645,63
"29189",98,16,0.7229999899864197,172
"29195",162,3,0.2639999985694885,6
"29197",128,34,0.27000001072883606,0
"29199",79,13,0.984000027179718,0
"29201",33,8,2.9539999961853027,0
"29203",57,2,0.8790000081062317,505
"29205",46,5,2.2279999256134033,0
"29207",62,17,6.609000205993652,0
"29209",50,1,0.9959999918937683,52
"29211",265,16,0.7350000143051147,15
"29213",47,1,38.16400146484375,140
"29215",132,2,0.47600001096725464,245
"29217",49,6,1.2289999723434448,27
"29219",209,25,0.8289999961853027,0
"29221",243,27,1.309999942779541,488
"29223",84,9,27.97100067138672,394
"29225",264,3,0.21799999475479126,5
"29227",96,5,0.5569999814033508,1
"29229",60,4,3.063999891281128,37
"29510",2,1,0.004000000189989805,0
"31001",26,26,0.0,0
"31023",14,14,0.0,0
"31025",48,0,3.303999900817871,0
"31035",29,29,0.0,0
"31059",8,8,0.0,0
"31067",194,165,4.074999809265137,0
"31079",1,1,0.0,0
"31081",18,18,0.0,0
"31095",65,65,0.0,0
"31097",76,0,3.4560000896453857,0
"31099",14,14,0.0,0
"31109",38,2,3.26200008392334,0
"31127",34,0,2.5269999504089355,0
"31129",66,66,0.0,0
"31131",141,0,2.8910000324249268,0
"31133",90,39,1.5089999437332153,0
"31143",15,15,0.0,0
"31147",54,0,1.7790000438690186,0
"31151",72,72,0.0,0
"31159",30,30,0.0,0
"31169",42,42,0.0,0
"31181",11,11,0.0,0
"31185",18,18,0.0,0
"35005",6,6,0.0,0
"35007",39,39,0.0,0
"35009",5,4,71.12799835205078,0
"35011",1,1,0.0,0
"35013",52,5,17.847999572753906,0
"35015",18,18,0.0,0
"35017",16,6,4.609000205993652,0
"35019",4,4,0.0,0
"35021",2,2,0.0,0
"35025",3,3,0.0,0
"35027",4,4,0.0,0
"35029",9,1,9.54800033569336,0
"35033",5,5,0.0,0
"35035",7,6,2.246999979019165,0
"35037",3,3,0.0,0
"35047",9,9,0.0,0
"35049",1,0,9.470000267028809,0
"35051",17,2,106.1240005493164,0
"35057",1,0,3.5399999618530273,0
"35059",20,1,34.89699935913086,0
"37001",104,5,11.262999534606934,0
"37003",33,6,10.357999801635742,0
"37005",30,0,23.94499969482422,0
"37007",55,18,1.1859999895095825,0
"37009",28,1,1.6799999475479126,0
"37011",42,3,5.309000015258789,27
"37013",21,17,1.3179999589920044,0
"37015",6,0,11.684000015258789,0
"37017",32,4,32.691001892089844,0
"37019",21,5,5.854000091552734,0
"37021",164,9,11.803000450134277,34
"37023",32,2,56.358001708984375,41
"37025",79,16,4.201000213623047,0
"37027",34,8,17.06800079345703,23
"37029",1,1,0.0,0
"37031",1,0,10.204000473022461,0
"37033",141,10,2.196000099182129,0
"37035",67,5,7.578999996185303,0
"37037",75,15,19.922000885009766,0
"37039",56,6,10.802000045776367,23
"37041",2,0,50.8650016784668,0
"37043",30,4,13.13599967956543,7
"37045",45,4,23.208999633789062,0
"37047",22,7,23.2450008392334,0
"37049",5,1,0.734000027179718,46
"37051",144,11,5.859000205993652,0
"37057",106,23,6.164000034332275,0
"37059",58,5,61.83399963378906,0
"37061",49,9,2.371999979019165,0
"37063",83,2,7.2820000648498535,0
"37065",30,9,1.371999979019165,0
"37067",215,26,1.6430000066757202,0
"37069",94,8,4.78000020980835,0
"37071",98,13,1.8700000047683716,0
"37073",1,0,180.22000122070312,0
"37075",28,1,12.053000450134277,6
"37077",45,2,15.270999908447266,0
"37079",6,0,6.283999919891357,0
"37081",325,37,1.9019999504089355,0
"37083",32,5,22.621000289916992,0
"37085",100,15,3.388000011444092,0
"37087",53,9,31.302000045776367,32
"37089",203,17,3.0910000801086426,60
"37091",13,1,3.3499999046325684,0
"37093",38,1,8.866000175476074,0
"37097",137,16,1.0,0
"37099",101,14,6.568999767303467,59
"37101",113,21,7.14300012588501,0
"37103",1,0,18.638999938964844,4
"37105",42,2,4.965000152587891,0
"37107",19,1,16.95599937438965,62
"37109",76,16,7.3520002365112305,0
"37111",45,2,14.550000190734863,38
"37113",110,9,5.241000175476074,239
"37115",39,0,29.934999465942383,5
"37117",10,1,0.2669999897480011,0
"37119",203,27,2.0950000286102295,0
"37121",19,1,2.11899995803833,15
"37123",47,5,27.604000091552734,34
"37125",206,28,5.204999923706055,0
"37127",52,6,12.458000183105469,0
"37129",6,4,3.0269999504089355,0
"37131",33,6,10.630999565124512,0
"37133",11,9,0.9860000014305115,0
"37135",50,3,7.639999866485596,0
"37137",3,2,0.23199999332427979,0
"37141",15,1,1.7790000438690186,0
"37145",28,5,8.553999900817871,0
"37147",15,3,3.9709999561309814,22
"37149",102,11,2.2850000858306885,0
"37151",216,11,3.4010000228881836,2
"37153",61,10,93.60800170898438,0
"37155",27,0,17.593000411987305,0
"37157",238,24,5.954999923706055,0
"37159",61,13,27.981000900268555,0
"37161",66,11,4.326000213623047,0
"37163",80,8,3.9600000381469727,0
"37165",29,1,12.772000312805176,0
"37167",49,9,5.419000148773193,0
"37169",114,9,2.3540000915527344,0
"37171",94,10,2.4739999771118164,0
"37173",35,4,25.27899932861328,36
"37175",123,4,2.671999931335449,113
"37179",99,12,4.561999797821045,0
"37181",33,3,4.304999828338623,0
"37183",400,27,4.506999969482422,0
"37185",7,3,34.73400115966797,0
"37189",51,2,2.5329999923706055,0
"37191",43,12,22.448999404907227,17
"37193",52,5,29.025999069213867,0
"37195",22,7,16.280000686645508,0
"37197",68,8,2.6619999408721924,0
"37199",22,4,2.7929999828338623,439
"39001",14,7,2.2039999961853027,0
"39009",1,0,2.2239999771118164,0
"39015",22,5,6.033999919891357,0
"39017",4,2,1.628000020980835,0
"39025",39,8,27.809999465942383,0
"39027",20,6,9.920999526977539,0
"39053",6,1,0.8579999804496765,0
"39057",10,5,3.3239998817443848,0
"39061",22,10,7.185999870300293,0
"39071",2,0,0.44600000977516174,0
"39073",1,1,0.0,0
"39079",10,3,9.317999839782715,0
"39087",9,0,2.808000087738037,0
"39145",8,0,930.3469848632812,0
"39163",9,1,9.678000450134277,0
"39165",38,11,13.604000091552734,0
"40001",89,3,21.239999771118164,0
"40003",25,0,302.4800109863281,0
"40005",83,4,13.347000122070312,53
"40007",358,1,3.696000099182129,0
"40009",316,5,1.4110000133514404,0
"40011",79,2,14.142999649047852,0
"40013",131,10,1.1239999532699585,0
"40015",496,18,2.36899995803833,13
"40017",228,6,1.8949999809265137,49
"40019",85,3,6.267000198364258,0
"40021",128,7,0.6669999957084656,0
"40023",32,3,123.73400115966797,0
"40025",178,1,2.5350000858306885,0
"40027",64,17,12.331000328063965,103
"40029",102,2,3.7009999752044678,16
"40031",282,15,4.723999977111816,0
"40033",20,1,2.4000000953674316,0
"40035",17,3,3.183000087738037,0
"40037",276,26,3.9760000705718994,0
"40039",416,14,5.6579999923706055,0
"40041",93,0,1.7719999551773071,0
"40043",306,9,1.1349999904632568,0
"40045",260,4,1.3370000123977661,0
"40047",141,2,3.7300000190734863,0
"40049",208,13,3.247999906539917,31
"40051",317,14,2.1579999923706055,135
"40053",25,2,0.8180000185966492,0
"40055",143,8,22.874000549316406,0
"40057",101,1,1.4630000591278076,0
"40059",444,15,1.0920000076293945,0
"40061",125,0,0.8320000171661377,0
"40063",220,9,2.1659998893737793,0
"40065",43,2,0.7149999737739563,0
"40067",43,1,35.34700012207031,0
"40069",65,0,5.3379998207092285,0
"40071",47,0,23.055999755859375,0
"40073",74,4,2.696000099182129,0
"40075",270,24,3.507999897003174,0
"40077",72,1,3.816999912261963,19
"40079",224,21,10.220000267028809,46
"40081",343,6,1.5889999866485596,0
"40083",421,8,1.1920000314712524,0
"40085",97,1,2.7219998836517334,0
"40087",191,7,1.8220000267028809,84
"40089",74,10,28.27400016784668,0
"40091",139,1,24.378999710083008,0
"40093",78,4,1.3300000429153442,0
"40095",54,6,2.4489998817443848,0
"40097",25,7,250.43299865722656,0
"40099",148,16,3.9019999504089355,0
"40101",147,6,26.55900001525879,0
"40103",225,6,3.0309998989105225,0
"40105",14,1,1.680999994277954,0
"40107",89,6,2.7330000400543213,0
"40109",166,6,3.055000066757202,2
"40111",214,26,2.4800000190734863,0
"40113",383,32,15.897000312805176,0
"40115",9,1,2.759000062942505,0
"40117",228,28,1.7300000190734863,0
"40119",386,14,1.3899999856948853,0
"40121",272,12,1.8830000162124634,1
"40123",276,10,2.194000005722046,76
"40125",91,6,3.4670000076293945,25
"40127",53,3,13.824000358581543,0
"40129",750,19,1.659999966621399,61
"40131",41,5,94.74299621582031,0
"40133",80,3,3.3550000190734863,0
"40135",106,3,28.90999984741211,0
"40137",219,8,2.760999917984009,0
"40139",184,1,15.305000305175781,0
"40141",47,1,4.559000015258789,0
"40143",92,8,42.439998626708984,0
"40145",58,8,77.79499816894531,0
"40147",39,5,3.427999973297119,0
"40149",402,14,2.421999931335449,0
"40151",258,5,0.9319999814033508,0
"40153",365,2,8.595000267028809,0
"42001",22,0,4.816999912261963,0
"42009",6,0,6.875,0
"42055",33,1,20.947999954223633,0
"42057",2,1,3.9760000705718994,0
"42111",1,0,0.4699999988079071,0
"45001",37,7,52.5890007019043,0
"45003",270,10,2.8389999866485596,1
"45005",48,2,3.4690001010894775,0
"45007",96,3,19.420000076293945,23
"45009",34,2,4.571000099182129,0
"45011",73,1,2.7200000286102295,0
"45013",16,3,2.134999990463257,1
"45015",43,6,28.458999633789062,173
"45017",126,10,2.9019999504089355,0
"45019",23,12,0.1720000058412552,63
"45021",59,4,11.03499984741211,0
"45023",39,1,18.84000015258789,6
"45025",172,9,4.056000232696533,3
"45027",49,2,6.396999835968018,1
"45029",19,1,5.626999855041504,0
"45031",76,4,7.822999954223633,0
"45033",22,1,14.51200008392334,0
"45035",13,3,26.68400001525879,0
"45037",171,12,1.4290000200271606,63
"45039",56,7,40.72800064086914,22
"45041",42,7,11.366999626159668,0
"45043",14,3,2.9549999237060547,0
"45045",180,10,3.368000030517578,5
"45047",43,5,16.59600067138672,17
"45049",24,3,13.88700008392334,0
"45051",43,11,7.802999973297119,0
"45053",17,5,3.125,0
"45055",113,8,15.86400032043457,0
"45057",63,2,16.158000946044922,0
"45059",102,5,10.394000053405762,21
"45061",35,0,4.9710001945495605,0
"45063",230,11,3.509000062942505,4
"45065",20,7,9.741000175476074,67
"45067",10,3,9.02400016784668,0
"45069",65,3,9.847000122070312,0
"45071",51,5,1.0149999856948853,93
"45073",76,15,19.23900032043457,137
"45075",186,17,2.765000104904175,1
"45077",73,9,10.157999992370605,92
"45079",196,12,2.6610000133514404,0
"45081",53,1,1.9459999799728394,13
"45083",174,3,8.876999855041504,1
"45085",65,3,8.0,0
"45087",28,0,51.20399856567383,65
"45089",32,3,2.385999917984009,6
"45091",70,12,25.6560001373291,1
"47001",37,0,1.4170000553131104,0
"47003",45,3,14.529999732971191,0
"47005",37,1,0.5920000076293945,0
"47007",57,3,4.38700008392334,0
"47009",90,1,9.822999954223633,0
"47011",39,0,3.0280001163482666,1
"47013",33,0,4.401000022888184,0
"47015",18,1,10.685999870300293,2
"47017",54,8,1.2450000047683716,0
"47019",30,2,12.406000137329102,0
"47021",36,4,70.63400268554688,0
"47023",22,5,0.9039999842643738,0
"47025",22,1,9.413000106811523,0
"47027",28,0,38.34700012207031,0
"47029",34,3,46.457000732421875,74
"47031",39,2,2.115000009536743,10
"47033",9,2,0.5479999780654907,0
"47035",174,7,3.1730000972747803,1
"47037",113,5,31.871999740600586,7
"47039",18,1,0.34700000286102295,0
"47041",14,0,37.69200134277344,0
"47043",104,2,0.7580000162124634,0
"47045",39,17,0.4580000042915344,0
"47047",88,24,0.48500001430511475,0
"47049",45,2,3.861999988555908,0
"47051",75,4,15.539999961853027,0
"47053",66,31,9.380999565124512,0
"47055",66,1,11.958000183105469,0
"47057",37,4,27.485000610351562,0
"47059",89,6,15.890000343322754,36
"47061",47,3,0.8730000257492065,0
"47063",11,1,1.99399995803833,4
"47065",85,3,16.499000549316406,0
"47067",7,0,8.961999893188477,0
"47069",122,17,1.2949999570846558,0
"47071",53,3,366.63299560546875,2
"47073",35,0,28.43000030517578,1
"47075",39,10,0.26600000262260437,0
"47077",43,5,2.931999921798706,0
"47079",88,15,1.4570000171661377,0
"47081",34,1,0.5690000057220459,0
"47083",18,0,0.4909999966621399,0
"47085",48,2,1.0190000534057617,0
"47087",36,0,9.944000244140625,0
"47089",32,2,1.5110000371932983,0
"47091",25,0,2.684999942779541,13
"47093",47,1,12.454999923706055,1
"47095",2,1,0.17499999701976776,0
"47097",48,5,3.5480000972747803,0
"47099",96,2,2.749000072479248,3
"47101",20,1,17.320999145507812,0
"47103",72,1,16.858999252319336,0
"47105",44,1,75.97100067138672,0
"47107",78,4,3.568000078201294,1
"47109",50,2,1.4199999570846558,0
"47111",53,0,0.5989999771118164,0
"47113",82,13,1.6699999570846558,0
"47115",37,5,63.78799819946289,0
"47117",25,1,30.916000366210938,0
"47119",84,9,11.66100025177002,0
"47121",24,1,0.5429999828338623,0
"47123",64,1,4.609000205993652,8
"47125",25,1,2.746000051498413,0
"47127",16,0,0.7540000081062317,0
"47129",53,4,0.574999988079071,0
"47131",66,7,2.8959999084472656,0
"47133",15,2,4.224999904632568,0
"47135",4,0,0.39899998903274536,0
"47137",9,0,1.3650000095367432,0
"47139",41,2,10.003999710083008,19
"47141",36,2,2.6410000324249268,0
"47143",63,0,1.4609999656677246,0
"47145",42,0,24.41699981689453,0
"47147",48,0,7.809000015258789,0
"47149",36,3,12.788999557495117,0
"47151",28,1,1.1319999694824219,0
"47153",27,4,1.156000018119812,0
"47155",70,9,41.08300018310547,0
"47157",137,39,0.5699999928474426,0
"47159",36,3,81.24099731445312,0
"47161",17,2,5.01800012588501,27
"47163",56,2,10.217000007629395,0
"47165",71,7,1.902999997138977,0
"47167",44,3,0.257999986410141,0
"47169",11,0,0.4390000104904175,0
"47171",14,1,85.61399841308594,22
"47173",5,0,2.2300000190734863,0
"47175",19,1,1.0390000343322754,0
"47177",40,3,17.17799949645996,0
"47179",62,2,2.625999927520752,16
"47181",43,2,2.749000072479248,1
"47183",50,5,0.9860000014305115,0
"47185",25,3,2.6440000534057617,1
"47187",127,1,0.8949999809265137,0
"47189",35,2,0.5910000205039978,0
"48001",241,3,1.6460000276565552,0
"48003",4,0,1.2059999704360962,0
"48005",25,7,2.256999969482422,25
"48007",1,1,0.0,0
"48009",49,4,2.8010001182556152,0
"48011",67,1,1.4509999752044678,0
"48013",75,3,7.769000053405762,0
"48015",28,2,0.75,0
"48017",3,0,0.4869999885559082,0
"48019",307,1,3.515000104904175,0
"48021",102,1,2.671999931335449,0
"48023",29,4,27.104999542236328,0
"48025",36,1,2.437000036239624,0
"48027",88,3,37.03900146484375,0
"48029",141,5,5.394999980926514,0
"48031",114,0,4.913000106811523,0
"48033",73,0,1.3279999494552612,0
"48035",135,4,20.184999465942383,0
"48037",24,1,2.680000066757202,0
"48039",57,23,6.997000217437744,0
"48041",48,3,1.3029999732971191,1
"48043",388,5,5.703000068664551,0
"48045",66,3,3.7049999237060547,0
"48047",2,0,84.91300201416016,0
"48049",189,3,4.0980000495910645,0
"48051",49,3,1.2879999876022339,0
"48053",125,0,4.048999786376953,0
"48055",45,0,6.803999900817871,0
"48057",18,8,1.4270000457763672,0
"48059",163,2,5.480999946594238,0
"48061",44,10,1.2350000143051147,0
"48063",20,0,3.062999963760376,0
"48065",13,1,5.0229997634887695,0
"48067",37,0,218.91200256347656,0
"48069",6,0,7.625999927520752,0
"48071",14,2,53.03799819946289,0
"48073",118,1,19.70800018310547,0
"48075",27,5,11.802000045776367,0
"48077",94,3,11.52400016784668,0
"48081",70,2,11.83899974822998,0
"48083",264,3,6.2820000648498535,0
"48085",154,5,12.390999794006348,0
"48087",83,1,5.784999847412109,0
"48089",23,5,1.3530000448226929,0
"48091",85,2,4.059999942779541,0
"48093",113,7,5.711999893188477,0
"48095",74,3,19.702999114990234,0
"48097",152,4,4.769999980926514,0
"48099",75,2,14.079999923706055,0
"48101",32,0,2.6429998874664307,0
"48105",32,0,10.991000175476074,0
"48107",29,0,15.710000038146973,0
"48109",153,2,5.079999923706055,0
"48111",6,0,0.4690000116825104,0
"48113",74,8,13.680999755859375,0
"48115",8,0,2.0339999198913574,0
"48117",15,3,2.88700008392334,0
"48119",11,2,3.7249999046325684,0
"48121",197,9,2.98799991607666,0
"48123",70,0,28.83799934387207,0
"48125",97,0,4.176000118255615,0
"48127",70,3,7.290999889373779,0
"48129",91,3,2.2929999828338623,0
"48131",37,1,9.668999671936035,0
"48133",96,2,5.443999767303467,0
"48135",4,3,2.1989998817443848,0
"48137",23,1,47.59299850463867,0
"48139",140,5,6.498000144958496,0
"48141",68,24,4.715000152587891,0
"48143",371,0,3.8340001106262207,0
"48145",36,5,2.7699999809265137,0
"48147",73,2,5.235000133514404,0
"48149",66,4,2.441999912261963,0
"48151",6,0,9.265000343322754,0
"48153",13,0,4.361000061035156,0
"48155",23,2,3.4130001068115234,0
"48157",26,5,33.680999755859375,0
"48159",15,1,14.097999572753906,0
"48161",72,5,4.189000129699707,0
"48163",38,1,8.460000038146973,0
"48165",1,0,5.676000118255615,0
"48167",2,1,0.6710000038146973,0
"48169",70,1,15.826000213623047,0
"48171",163,1,8.300000190734863,0
"48175",56,3,3.071000099182129,0
"48177",42,2,18.007999420166016,0
"48179",116,3,5.414000034332275,0
"48181",140,8,122.97899627685547,0
"48183",27,0,17.56800079345703,0
"48185",88,7,5.486000061035156,0
"48187",50,4,5.818999767303467,0
"48189",5,0,15.644000053405762,0
"48191",57,0,5.791999816894531,0
"48193",89,2,27.70599937438965,0
"48195",10,3,104.76300048828125,0
"48197",24,1,7.1570000648498535,0
"48199",3,0,65.93499755859375,0
"48201",42,11,15.592000007629395,0
"48203",73,4,3.5880000591278076,0
"48205",22,0,37.29399871826172,0
"48207",23,0,4.39300012588501,0
"48209",134,2,5.063000202178955,0
"48211",162,1,4.7769999504089355,0
"48213",143,6,22.150999069213867,0
"48215",23,12,11.880999565124512,0
"48217",139,6,6.449999809265137,0
"48219",1,0,5.88700008392334,0
"48221",113,1,23.429000854492188,0
"48223",56,3,7.428999900817871,0
"48225",97,3,2.7269999980926514,35
"48227",14,0,11.940999984741211,0
"48229",251,7,5.017000198364258,0
"48231",40,2,6.699999809265137,0
"48233",23,3,5.060999870300293,0
"48235",5,0,15.456000328063965,0
"48237",158,2,3.693000078201294,0
"48239",6,4,0.027000000700354576,0
"48241",32,1,5.111999988555908,9
"48243",259,1,3.140000104904175,0
"48245",9,6,6.589000225067139,0
"48247",3,0,12.605999946594238,0
"48249",10,1,40.89099884033203,0
"48251",98,3,5.870999813079834,0
"48253",16,0,124.91100311279297,0
"48255",148,6,1.9839999675750732,0
"48257",110,3,4.561999797821045,0
"48259",164,0,2.492000102996826,0
"48261",1,0,10.125,0
"48263",36,0,4.920000076293945,0
"48265",304,1,2.4719998836517334,8
"48267",81,0,13.381999969482422,0
"48269",85,0,4.560999870300293,0
"48271",27,2,55.709999084472656,0
"48273",8,2,10.907999992370605,0
"48275",22,3,8.52299976348877,0
"48277",91,3,10.411999702453613,0
"48279",3,0,4.440000057220459,0
"48281",31,0,5.005000114440918,0
"48283",79,3,11.944999694824219,0
"48285",10,0,1.371999979019165,0
"48287",30,1,1.222000002861023,0
"48289",153,9,7.158999919891357,0
"48291",29,4,12.190999984741211,0
"48293",37,1,9.744999885559082,0
"48295",7,0,9.579999923706055,0
"48297",31,3,80.9260025024414,0
"48299",101,0,5.304999828338623,0
"48301",4,0,264.8169860839844,0
"48303",10,2,2.9619998931884766,0
"48305",6,0,0.6679999828338623,0
"48307",122,1,3.6589999198913574,0
"48309",102,8,29.51799964904785,0
"48311",122,5,30.099000930786133,0
"48313",40,2,1.4450000524520874,0
"48315",6,2,7.724999904632568,0
"48317",1,0,0.6980000138282776,0
"48319",195,0,4.910999774932861,0
"48321",9,2,40.060001373291016,0
"48323",76,5,199.42799377441406,0
"48325",141,2,4.9730000495910645,0
"48327",77,0,3.9119999408721924,0
"48329",1,1,0.0,0
"48331",89,4,1.8519999980926514,0
"48333",168,4,3.38700008392334,0
"48335",31,0,33.15399932861328,0
"48337",329,4,3.1470000743865967,0
"48339",113,4,13.58899974822998,38
"48341",30,2,4.65500020980835,0
"48343",17,2,8.741000175476074,0
"48345",50,0,6.073999881744385,0
"48347",57,1,8.803000450134277,0
"48349",124,2,8.45199966430664,0
"48351",15,0,1.4609999656677246,0
"48353",81,1,6.245999813079834,0
"48355",7,0,4.565000057220459,0
"48357",11,2,32.499000549316406,0
"48359",67,3,4.955999851226807,0
"48361",2,1,0.00800000037997961,0
"48363",298,2,16.805999755859375,0
"48365",28,2,3.2690000534057617,0
"48367",264,2,2.5899999141693115,0
"48369",12,0,3.319000005722046,0
"48371",137,0,5.991000175476074,0
"48373",62,3,26.486000061035156,0
"48375",50,2,8.262999534606934,0
"48377",264,5,3.122999906539917,0
"48379",20,0,1.7910000085830688,0
"48381",37,0,5.335999965667725,0
"48383",1,0,4.005000114440918,0
"48385",80,1,7.190000057220459,0
"48387",71,4,1.378999948501587,0
"48389",56,1,4.9710001945495605,0
"48391",3,2,2.4779999256134033,0
"48393",69,9,2.9149999618530273,0
"48395",60,2,5.122000217437744,0
"48397",31,1,3.4200000762939453,0
"48399",70,2,81.08300018310547,0
"48401",51,3,21.756000518798828,0
"48403",8,0,0.9259999990463257,41
"48405",6,0,6.242000102996826,68
"48407",27,1,6.052999973297119,32
"48409",9,3,2.7279999256134033,0
"48411",146,3,4.861000061035156,0
"48413",8,1,48.36899948120117,0
"48415",28,1,43.9109992980957,0
"48417",70,1,4.669000148773193,0
"48419",28,0,7.910999774932861,6
"48421",10,0,25.000999450683594,0
"48423",194,5,3.0190000534057617,0
"48425",42,3,4.11299991607666,0
"48427",23,3,361.1340026855469,0
"48429",114,0,16.173999786376953,0
"48431",10,0,47.71500015258789,0
"48433",43,1,5.01200008392334,0
"48435",19,0,12.597999572753906,0
"48437",10,1,9.609999656677246,0
"48439",104,9,12.930999755859375,0
"48441",100,2,7.854000091552734,0
"48443",43,1,9.152999877929688,0
"48447",61,0,4.150000095367432,0
"48449",40,6,16.01099967956543,0
"48451",54,5,19.089000701904297,0
"48453",203,6,3.23799991607666,0
"48455",44,0,0.6520000100135803,9
"48457",67,2,65.55500030517578,0
"48459",116,2,6.97599983215332,0
"48461",6,1,7.454999923706055,0
"48463",96,2,17.114999771118164,0
"48465",23,4,731.5009765625,0
"48467",137,3,16.812000274658203,0
"48469",8,0,120.52799987792969,0
"48471",112,1,1.5190000534057617,26
"48473",15,4,6.0920000076293945,0
"48475",1,0,0.9120000004768372,0
"48477",57,8,51.722999572753906,0
"48479",179,5,10.270000457763672,0
"48481",11,3,11.84000015258789,0
"48483",109,1,3.7909998893737793,0
"48485",30,4,44.01900100708008,0
"48487",36,1,12.696999549865723,0
"48489",4,2,0.006000000052154064,0
"48491",95,3,22.113000869750977,0
"48493",52,3,26.375999450683594,0
"48495",1,0,0.7089999914169312,0
"48497",489,0,4.5980000495910645,0
"48499",179,6,2.252000093460083,0
"48503",35,0,19.170000076293945,0
"48505",93,2,2.9579999446868896,0
"48507",50,6,28.56399917602539,0
"51001",5,0,4.10699987411499,0
"51003",262,4,4.007999897003174,0
"51005",27,0,11.612000465393066,129
"51007",189,0,1.3639999628067017,0
"51009",88,1,6.560999870300293,79
"51011",45,0,1.878000020980835,0
